route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
34,1,565488,Freya to SCC,,0,28639,23407,0,0
34,1,565489,Freya to SCC,,0,28638,23407,0,0
34,1,565490,Freya to SCC,,0,28634,23407,0,0
34,1,565491,Freya to SCC,,0,28636,23407,0,0
34,1,565492,Freya to SCC,,0,28637,23407,0,0
34,1,565493,Freya to SCC,,0,28640,23407,0,0
34,1,565494,Freya to SCC,,0,28635,23407,0,0
34,1,565495,Freya to SCC,,0,28639,23407,0,0
34,1,565496,Freya to SCC,,0,28638,23407,0,0
34,1,565497,Freya to SCC,,0,28634,23407,0,0
34,1,565498,Freya to SCC,,0,28636,23407,0,0
34,1,565499,Freya to SCC,,0,28637,23407,0,0
34,1,565500,Freya to SCC,,0,28640,23407,0,0
34,1,565501,Freya to SCC,,0,28635,23407,0,0
34,1,565502,Freya to SCC,,0,28639,23407,0,0
34,1,565503,Freya to SCC,,0,28638,23407,0,0
34,1,565504,Freya to SCC,,0,28634,23407,0,0
34,1,565505,Freya to SCC,,0,28636,23407,0,0
34,1,565506,Freya to SCC,,0,28637,23407,0,0
34,1,565507,Freya to SCC,,0,28640,23410,0,0
34,1,565508,Freya to SCC,,0,28635,23409,0,0
34,1,565509,Freya to SCC,,0,28639,23408,0,0
34,1,565510,Freya to SCC,,0,28638,23409,0,0
34,1,565511,Freya to SCC,,0,28634,23408,0,0
34,1,565512,Freya to SCC,,0,28636,23409,0,0
34,1,565513,Freya to SCC,,0,28637,23409,0,0
34,1,565514,Freya to SCC,,0,28635,23409,0,0
34,1,565515,Freya to SCC,,0,28636,23409,0,0
34,1,565516,Freya to SCC,,0,28635,23409,0,0
34,1,565517,Freya to SCC,,0,28636,23410,0,0
34,1,565518,Freya to SCC,,0,28635,23410,0,0
34,1,565519,Freya to South Hill P&R,,1,28907,23413,0,0
34,1,565520,Freya to South Hill P&R,,1,28908,23412,0,0
34,1,565523,Freya to South Hill P&R,,1,28909,23411,0,0
34,1,565521,Freya to South Hill P&R,,1,28910,23412,0,0
34,1,565524,Freya to South Hill P&R,,1,28911,23411,0,0
34,1,565525,Freya to South Hill P&R,,1,28912,23414,0,0
34,1,565522,Freya to South Hill P&R,,1,28913,23413,0,0
34,1,565526,Freya to South Hill P&R,,1,28907,23414,0,0
34,1,565527,Freya to South Hill P&R,,1,28908,23411,0,0
34,1,565528,Freya to South Hill P&R,,1,28909,23414,0,0
34,1,565529,Freya to South Hill P&R,,1,28910,23411,0,0
34,1,565530,Freya to South Hill P&R,,1,28911,23414,0,0
34,1,565531,Freya to South Hill P&R,,1,28912,23411,0,0
34,1,565532,Freya to South Hill P&R,,1,28913,23414,0,0
34,1,565533,Freya to South Hill P&R,,1,28907,23411,0,0
34,1,565534,Freya to South Hill P&R,,1,28908,23414,0,0
34,1,565535,Freya to South Hill P&R,,1,28909,23411,0,0
34,1,565536,Freya to South Hill P&R,,1,28910,23414,0,0
34,1,565537,Freya to South Hill P&R,,1,28911,23411,0,0
34,1,565538,Freya to South Hill P&R,,1,28912,23414,0,0
34,1,565539,Freya to South Hill P&R,,1,28913,23411,0,0
34,1,565540,Freya to South Hill P&R,,1,28907,23414,0,0
34,1,565541,Freya to South Hill P&R,,1,28908,23411,0,0
34,1,565542,Freya to South Hill P&R,,1,28909,23414,0,0
34,1,565543,Freya to South Hill P&R,,1,28910,23411,0,0
34,1,565544,Freya to South Hill P&R,,1,28911,23414,0,0
34,1,565545,Freya to South Hill P&R,,1,28912,23411,0,0
34,1,565546,Freya to South Hill P&R,,1,28913,23414,0,0
34,1,570562,Freya to South Hill P&R,,1,28914,23413,0,0
34,1,565547,Freya to South Hill P&R,,1,28907,23414,0,0
34,1,565548,Freya to South Hill P&R,,1,28908,23411,0,0
34,1,565549,Freya to South Hill P&R,,1,28909,23414,0,0
34,1,565550,Freya to South Hill P&R,,1,28910,23411,0,0
34,1,565551,Freya to South Hill P&R,,1,28911,23414,0,0
34,1,565552,Freya to South Hill P&R,,1,28912,23411,0,0
34,1,565553,Freya to South Hill P&R,,1,28913,23414,0,0
34,1,565554,Freya to South Hill P&R,,1,28914,23411,0,0
34,1,565555,Freya to South Hill P&R,,1,28907,23414,0,0
34,1,565556,Freya to South Hill P&R,,1,28908,23411,0,0
34,1,565557,Freya to South Hill P&R,,1,28909,23414,0,0
34,1,565558,Freya to South Hill P&R,,1,28910,23411,0,0
34,1,565559,Freya to South Hill P&R,,1,28911,23414,0,0
34,1,565560,Freya to South Hill P&R,,1,28912,23411,0,0
34,1,565561,Freya to South Hill P&R,,1,28913,23414,0,0
34,1,565562,Freya to South Hill P&R,,1,28914,23411,0,0
34,1,565563,Freya to South Hill P&R,,1,28907,23414,0,0
34,1,565564,Freya to South Hill P&R,,1,28908,23411,0,0
34,1,565565,Freya to South Hill P&R,,1,28909,23414,0,0
34,1,565566,Freya to South Hill P&R,,1,28911,23414,0,0
34,1,565567,Freya to South Hill P&R,,1,28913,23411,0,0
34,1,570563,Freya to South Hill P&R,,1,28907,23414,0,0
34,1,565570,Freya to South Hill P&R,,1,28909,23411,0,0
34,1,565571,Freya to South Hill P&R,,1,28634,23414,0,0
34,1,565572,Freya to South Hill P&R,,1,28907,23414,0,0
34,1,565573,Freya to South Hill P&R,,1,28634,23414,0,0
34,1,565574,Freya to South Hill P&R,,1,28907,23414,0,0
39,1,565716,Mission to Minnehaha via SCC,,0,28809,23418,0,0
39,1,565717,Mission to Minnehaha via SCC,,0,28810,23418,0,0
39,1,565718,Mission to Minnehaha via SCC,,0,28811,23416,0,0
39,1,565719,Mission to Minnehaha via SCC,,0,28812,23416,0,0
39,1,565720,Mission to Minnehaha via SCC,,0,28813,23416,0,0
39,1,565721,Mission to Minnehaha via SCC,,0,28809,23416,0,0
39,1,565722,Mission to Minnehaha via SCC,,0,28810,23416,0,0
39,1,565723,Mission to Minnehaha via SCC,,0,28811,23416,0,0
39,1,565724,Mission to Minnehaha via SCC,,0,28812,23416,0,0
39,1,565725,Mission to Minnehaha via SCC,,0,28813,23416,0,0
39,1,565726,Mission to Minnehaha via SCC,,0,28809,23416,0,0
39,1,565727,Mission to Minnehaha via SCC,,0,28810,23416,0,0
39,1,565728,Mission to Minnehaha via SCC,,0,28811,23416,0,0
39,1,565729,Mission to Minnehaha via SCC,,0,28812,23416,0,0
39,1,565730,Mission to Minnehaha via SCC,,0,28813,23416,0,0
39,1,565731,Mission to Minnehaha via SCC,,0,28809,23416,0,0
39,1,565732,Mission to Minnehaha via SCC,,0,28810,23416,0,0
39,1,565733,Mission to Minnehaha via SCC,,0,28811,23416,0,0
39,1,565734,Mission to Minnehaha via SCC,,0,28812,23416,0,0
39,1,565735,Mission to Minnehaha via SCC,,0,28813,23416,0,0
39,1,565736,Mission to Minnehaha via SCC,,0,28809,23416,0,0
39,1,565737,Mission to Minnehaha via SCC,,0,28810,23416,0,0
39,1,565738,Mission to Minnehaha via SCC,,0,28811,23416,0,0
39,1,565739,Mission to Minnehaha via SCC,,0,28812,23416,0,0
39,1,565740,Mission to Minnehaha via SCC,,0,28813,23417,0,0
39,1,565741,Mission to Minnehaha via SCC,,0,28809,23416,0,0
39,1,565742,Mission to Minnehaha via SCC,,0,28811,23416,0,0
39,1,565743,Mission to Minnehaha via SCC,,0,28809,23416,0,0
39,1,565744,Mission to Minnehaha via SCC,,0,28811,23416,0,0
39,1,565745,Mission to Minnehaha via SCC,,0,28809,23417,0,0
39,1,565746,Mission to Downtown,,1,28809,23421,0,0
39,1,565747,Mission to Downtown,,1,28810,23421,0,0
39,1,565748,Mission to Downtown,,1,28811,23421,0,0
39,1,565749,Mission to Downtown,,1,28812,23421,0,0
39,1,565750,Mission to Downtown,,1,28813,23421,0,0
39,1,565751,Mission to Downtown,,1,28809,23421,0,0
39,1,565752,Mission to Downtown,,1,28810,23421,0,0
39,1,565753,Mission to Downtown,,1,28811,23421,0,0
39,1,565754,Mission to Downtown,,1,28812,23421,0,0
39,1,565755,Mission to Downtown,,1,28813,23421,0,0
39,1,565756,Mission to Downtown,,1,28809,23421,0,0
39,1,565757,Mission to Downtown,,1,28810,23421,0,0
39,1,565758,Mission to Downtown,,1,28811,23421,0,0
39,1,565759,Mission to Downtown,,1,28812,23421,0,0
39,1,565760,Mission to Downtown,,1,28813,23421,0,0
39,1,565761,Mission to Downtown,,1,28809,23421,0,0
39,1,565762,Mission to Downtown,,1,28810,23421,0,0
39,1,565763,Mission to Downtown,,1,28811,23421,0,0
39,1,565764,Mission to Downtown,,1,28812,23421,0,0
39,1,565765,Mission to Downtown,,1,28813,23421,0,0
39,1,565766,Mission to Downtown,,1,28809,23421,0,0
39,1,565767,Mission to Downtown,,1,28810,23421,0,0
39,1,565768,Mission to Downtown,,1,28811,23421,0,0
39,1,565769,Mission to Downtown,,1,28812,23421,0,0
39,1,565770,Mission to Downtown,,1,28809,23420,0,0
39,1,565771,Mission to Downtown,,1,28811,23420,0,0
39,1,565772,Mission to Downtown,,1,28809,23420,0,0
39,1,565773,Mission to Downtown,,1,28811,23420,0,0
42,1,565908,South Adams to 14th & Madison,,0,28813,23422,0,0
42,1,565909,South Adams to 14th & Madison,,0,28809,23422,0,0
42,1,565910,South Adams to 14th & Madison,,0,28810,23422,0,0
42,1,565911,South Adams to 14th & Madison,,0,28811,23422,0,0
42,1,565912,South Adams to 14th & Madison,,0,28812,23422,0,0
42,1,565913,South Adams to 14th & Madison,,0,28813,23422,0,0
42,1,565914,South Adams to 14th & Madison,,0,28809,23422,0,0
42,1,565915,South Adams to 14th & Madison,,0,28810,23422,0,0
42,1,565916,South Adams to 14th & Madison,,0,28811,23422,0,0
42,1,565917,South Adams to 14th & Madison,,0,28812,23422,0,0
42,1,565918,South Adams to 14th & Madison,,0,28813,23422,0,0
42,1,565919,South Adams to 14th & Madison,,0,28809,23422,0,0
42,1,565920,South Adams to 14th & Madison,,0,28810,23422,0,0
42,1,565921,South Adams to 14th & Madison,,0,28811,23422,0,0
42,1,565922,South Adams to 14th & Madison,,0,28812,23422,0,0
42,1,565923,South Adams to 14th & Madison,,0,28813,23422,0,0
42,1,565924,South Adams to 14th & Madison,,0,28809,23422,0,0
42,1,565925,South Adams to 14th & Madison,,0,28810,23422,0,0
42,1,565926,South Adams to 14th & Madison,,0,28811,23422,0,0
42,1,565927,South Adams to 14th & Madison,,0,28812,23422,0,0
42,1,565928,South Adams to 14th & Madison,,0,28813,23422,0,0
42,1,565929,South Adams to 14th & Madison,,0,28809,23422,0,0
42,1,565930,South Adams to 14th & Madison,,0,28810,23422,0,0
42,1,565931,South Adams to 14th & Madison,,0,28811,23422,0,0
42,1,565932,South Adams to 14th & Madison,,0,28812,23422,0,0
42,1,565933,South Adams to 14th & Madison,,0,28812,23422,0,0
42,1,565934,South Adams to 14th & Madison,,0,28665,23422,0,0
42,1,565935,South Adams to 14th & Madison,,0,28783,23422,0,0
42,1,565936,South Adams to 14th & Madison,,0,28812,23422,0,0
42,1,565937,South Adams to 14th & Madison,,0,28665,23422,0,0
42,1,565939,South Adams to Downtown,,1,28813,23426,0,0
42,1,565940,South Adams to Downtown,,1,28809,23426,0,0
42,1,565941,South Adams to Downtown,,1,28810,23426,0,0
42,1,565942,South Adams to Downtown,,1,28811,23426,0,0
42,1,565943,South Adams to Downtown,,1,28812,23426,0,0
42,1,565944,South Adams to Downtown,,1,28813,23426,0,0
42,1,565945,South Adams to Downtown,,1,28809,23426,0,0
42,1,565946,South Adams to Downtown,,1,28810,23426,0,0
42,1,565947,South Adams to Downtown,,1,28811,23426,0,0
42,1,565948,South Adams to Downtown,,1,28812,23426,0,0
42,1,565949,South Adams to Downtown,,1,28813,23426,0,0
42,1,565950,South Adams to Downtown,,1,28809,23426,0,0
42,1,565951,South Adams to Downtown,,1,28810,23426,0,0
42,1,565952,South Adams to Downtown,,1,28811,23426,0,0
42,1,565953,South Adams to Downtown,,1,28812,23426,0,0
42,1,565954,South Adams to Downtown,,1,28813,23426,0,0
42,1,565955,South Adams to Downtown,,1,28809,23426,0,0
42,1,565956,South Adams to Downtown,,1,28810,23426,0,0
42,1,565957,South Adams to Downtown,,1,28811,23426,0,0
42,1,565958,South Adams to Downtown,,1,28812,23426,0,0
42,1,565959,South Adams to Downtown,,1,28813,23426,0,0
42,1,565960,South Adams to Downtown,,1,28809,23426,0,0
42,1,565961,South Adams to Downtown,,1,28810,23426,0,0
42,1,565962,South Adams to Downtown,,1,28811,23426,0,0
42,1,565938,South Adams to Downtown,,1,28812,23423,0,0
42,1,565963,South Adams to Downtown,,1,28812,23424,0,0
42,1,565964,South Adams to Downtown,,1,28665,23424,0,0
42,1,565965,South Adams to Downtown,,1,28783,23424,0,0
42,1,565966,South Adams to Downtown,,1,28812,23424,0,0
42,1,565967,South Adams to Downtown,,1,28665,23425,0,0
43,1,566102,Lincoln/37th to South Hill P & R,,0,28784,23427,0,0
43,1,566103,Lincoln/37th to South Hill P & R,,0,28785,23427,0,0
43,1,566104,Lincoln/37th to South Hill P & R,,0,28782,23427,0,0
43,1,566105,Lincoln/37th to South Hill P & R,,0,28783,23427,0,0
43,1,566106,Lincoln/37th to South Hill P & R,,0,28784,23427,0,0
43,1,566107,Lincoln/37th to South Hill P & R,,0,28785,23427,0,0
43,1,566108,Lincoln/37th to South Hill P & R,,0,28782,23427,0,0
43,1,566109,Lincoln/37th to South Hill P & R,,0,28783,23427,0,0
43,1,566110,Lincoln/37th to South Hill P & R,,0,28784,23427,0,0
43,1,566111,Lincoln/37th to South Hill P & R,,0,28785,23427,0,0
43,1,566112,Lincoln/37th to South Hill P & R,,0,28782,23427,0,0
43,1,566113,Lincoln/37th to South Hill P & R,,0,28783,23427,0,0
43,1,566114,Lincoln/37th to South Hill P & R,,0,28784,23427,0,0
43,1,566115,Lincoln/37th to South Hill P & R,,0,28785,23427,0,0
43,1,566116,Lincoln/37th to South Hill P & R,,0,28782,23427,0,0
43,1,566117,Lincoln/37th to South Hill P & R,,0,28783,23427,0,0
43,1,566118,Lincoln/37th to South Hill P & R,,0,28784,23427,0,0
43,1,566119,Lincoln/37th to South Hill P & R,,0,28785,23427,0,0
43,1,566120,Lincoln/37th to South Hill P & R,,0,28782,23427,0,0
43,1,566121,Lincoln/37th to South Hill P & R,,0,28783,23427,0,0
43,1,566122,Lincoln/37th to South Hill P & R,,0,28784,23427,0,0
43,1,566123,Lincoln/37th to South Hill P & R,,0,28785,23427,0,0
43,1,566124,Lincoln/37th to South Hill P & R,,0,28782,23427,0,0
43,1,566125,Lincoln/37th to South Hill P & R,,0,28783,23427,0,0
43,1,566126,Lincoln/37th to South Hill P & R,,0,28782,23427,0,0
43,1,566127,Lincoln/37th to South Hill P & R,,0,28812,23427,0,0
43,1,566128,Lincoln/37th to South Hill P & R,,0,28665,23427,0,0
43,1,566129,Lincoln/37th to South Hill P & R,,0,28783,23427,0,0
43,1,566130,Lincoln/37th to South Hill P & R,,0,28812,23427,0,0
43,1,566131,Lincoln/37th to South Hill P & R,,0,28665,23427,0,0
43,1,566132,Lincoln/37th to Downtown,,1,28782,23430,0,0
43,1,566133,Lincoln/37th to Downtown,,1,28783,23430,0,0
43,1,566134,Lincoln/37th to Downtown,,1,28784,23430,0,0
43,1,566135,Lincoln/37th to Downtown,,1,28785,23430,0,0
43,1,566136,Lincoln/37th to Downtown,,1,28782,23430,0,0
43,1,566137,Lincoln/37th to Downtown,,1,28783,23430,0,0
43,1,566138,Lincoln/37th to Downtown,,1,28784,23430,0,0
43,1,566139,Lincoln/37th to Downtown,,1,28785,23430,0,0
43,1,566140,Lincoln/37th to Downtown,,1,28782,23430,0,0
43,1,566141,Lincoln/37th to Downtown,,1,28783,23430,0,0
43,1,566142,Lincoln/37th to Downtown,,1,28784,23430,0,0
43,1,566143,Lincoln/37th to Downtown,,1,28785,23430,0,0
43,1,566144,Lincoln/37th to Downtown,,1,28782,23430,0,0
43,1,566145,Lincoln/37th to Downtown,,1,28783,23430,0,0
43,1,566146,Lincoln/37th to Downtown,,1,28784,23430,0,0
43,1,566147,Lincoln/37th to Downtown,,1,28785,23430,0,0
43,1,566148,Lincoln/37th to Downtown,,1,28782,23430,0,0
43,1,566149,Lincoln/37th to Downtown,,1,28783,23430,0,0
43,1,566150,Lincoln/37th to Downtown,,1,28784,23430,0,0
43,1,566151,Lincoln/37th to Downtown,,1,28785,23430,0,0
43,1,566152,Lincoln/37th to Downtown,,1,28782,23430,0,0
43,1,566153,Lincoln/37th to Downtown,,1,28783,23430,0,0
43,1,566154,Lincoln/37th to Downtown,,1,28784,23430,0,0
43,1,566155,Lincoln/37th to Downtown,,1,28785,23430,0,0
43,1,566156,Lincoln/37th to Downtown,,1,28782,23431,0,0
43,1,566157,Lincoln/37th to Downtown,,1,28783,23429,0,0
43,1,566158,Lincoln/37th to Downtown,,1,28812,23429,0,0
43,1,566159,Lincoln/37th to Downtown,,1,28665,23429,0,0
43,1,566160,Lincoln/37th to Downtown,,1,28783,23429,0,0
43,1,566161,Lincoln/37th to Downtown,,1,28812,23429,0,0
44,1,566299,29th Ave to S. Hill P&R via Grand,,0,28635,23433,0,0
44,1,566300,29th Ave to S. Hill P&R via Grand,,0,28639,23433,0,0
44,1,566301,29th Ave to S. Hill P&R via Bernard,,0,28638,23432,0,0
44,1,566302,29th Ave to S. Hill P&R via Grand,,0,28634,23433,0,0
44,1,566303,29th Ave to S. Hill P&R via Bernard,,0,28636,23432,0,0
44,1,566304,29th Ave to S. Hill P&R via Grand,,0,28637,23433,0,0
44,1,566305,29th Ave to S. Hill P&R via Bernard,,0,28640,23432,0,0
44,1,566306,29th Ave to S. Hill P&R via Grand,,0,28635,23433,0,0
44,1,566307,29th Ave to S. Hill P&R via Bernard,,0,28639,23432,0,0
44,1,566308,29th Ave to S. Hill P&R via Grand,,0,28638,23433,0,0
44,1,566309,29th Ave to S. Hill P&R via Bernard,,0,28634,23432,0,0
44,1,566310,29th Ave to S. Hill P&R via Grand,,0,28636,23433,0,0
44,1,566311,29th Ave to S. Hill P&R via Bernard,,0,28637,23432,0,0
44,1,566312,29th Ave to S. Hill P&R via Grand,,0,28640,23433,0,0
44,1,566313,29th Ave to S. Hill P&R via Bernard,,0,28635,23432,0,0
44,1,566314,29th Ave to S. Hill P&R via Grand,,0,28639,23433,0,0
44,1,566315,29th Ave to S. Hill P&R via Bernard,,0,28638,23432,0,0
44,1,566316,29th Ave to S. Hill P&R via Grand,,0,28634,23433,0,0
44,1,566317,29th Ave to S. Hill P&R via Bernard,,0,28636,23432,0,0
44,1,566318,29th Ave to S. Hill P&R via Grand,,0,28637,23433,0,0
44,1,566319,29th Ave to S. Hill P&R via Bernard,,0,28640,23432,0,0
44,1,566320,29th Ave to S. Hill P&R via Grand,,0,28635,23433,0,0
44,1,566321,29th Ave to S. Hill P&R via Bernard,,0,28639,23432,0,0
44,1,566322,29th Ave to S. Hill P&R via Grand,,0,28638,23433,0,0
44,1,566323,29th Ave to S. Hill P&R via Bernard,,0,28634,23432,0,0
44,1,566324,29th Ave to S. Hill P&R via Grand,,0,28636,23433,0,0
44,1,566325,29th Ave to S. Hill P&R via Bernard,,0,28637,23432,0,0
44,1,566326,29th Ave to S. Hill P&R via Grand,,0,28640,23433,0,0
44,1,566327,29th Ave to S. Hill P&R via Bernard,,0,28635,23432,0,0
44,1,566328,29th Ave to S. Hill P&R via Grand,,0,28639,23433,0,0
44,1,566329,29th Ave to S. Hill P&R via Bernard,,0,28638,23432,0,0
44,1,566330,29th Ave to S. Hill P&R via Grand,,0,28634,23433,0,0
44,1,566331,29th Ave to S. Hill P&R via Bernard,,0,28636,23432,0,0
44,1,566332,29th Ave to S. Hill P&R via Grand,,0,28637,23433,0,0
44,1,566333,29th Ave to S. Hill P&R via Bernard,,0,28640,23432,0,0
44,1,566334,29th Ave to S. Hill P&R via Grand,,0,28635,23433,0,0
44,1,566335,29th Ave to S. Hill P&R via Bernard,,0,28639,23432,0,0
44,1,566336,29th Ave to S. Hill P&R via Grand,,0,28638,23433,0,0
44,1,566337,29th Ave to S. Hill P&R via Bernard,,0,28634,23432,0,0
44,1,566338,29th Ave to S. Hill P&R via Grand,,0,28636,23433,0,0
44,1,566339,29th Ave to S. Hill P&R via Bernard,,0,28637,23432,0,0
44,1,566340,29th Ave to S. Hill P&R via Grand,,0,28640,23433,0,0
44,1,566341,29th Ave to S. Hill P&R via Bernard,,0,28635,23432,0,0
44,1,566342,29th Ave to S. Hill P&R via Grand,,0,28639,23433,0,0
44,1,566343,29th Ave to S. Hill P&R via Bernard,,0,28638,23432,0,0
44,1,566344,29th Ave to S. Hill P&R via Grand,,0,28634,23433,0,0
44,1,566345,29th Ave to S. Hill P&R via Bernard,,0,28636,23432,0,0
44,1,566346,29th Ave to S. Hill P&R via Grand,,0,28637,23433,0,0
44,1,566351,29th Ave to S. Hill P&R via Bernard,,0,28635,23432,0,0
44,1,566347,29th Ave to S. Hill P&R via Grand,,0,28636,23433,0,0
44,1,566348,29th Ave to S. Hill P&R via Grand,,0,28635,23433,0,0
44,1,566349,29th Ave to S. Hill P&R via Grand,,0,28636,23433,0,0
44,1,566350,29th Ave to S. Hill P&R via Grand,,0,28635,23433,0,0
44,1,566352,29th Ave Downtown via Bernard,,1,28907,23437,0,0
44,1,566378,29th Ave Downtown via Grand,,1,28908,23436,0,0
44,1,566353,29th Ave Downtown via Bernard,,1,28909,23440,0,0
44,1,566379,29th Ave Downtown via Grand,,1,28910,23436,0,0
44,1,566354,29th Ave Downtown via Bernard,,1,28911,23440,0,0
44,1,566380,29th Ave Downtown via Grand,,1,28912,23436,0,0
44,1,566355,29th Ave Downtown via Bernard,,1,28913,23440,0,0
44,1,566381,29th Ave Downtown via Grand,,1,28907,23436,0,0
44,1,566356,29th Ave Downtown via Bernard,,1,28908,23440,0,0
44,1,566382,29th Ave Downtown via Grand,,1,28909,23436,0,0
44,1,566357,29th Ave Downtown via Bernard,,1,28910,23440,0,0
44,1,566383,29th Ave Downtown via Grand,,1,28911,23436,0,0
44,1,566358,29th Ave Downtown via Bernard,,1,28912,23440,0,0
44,1,566384,29th Ave Downtown via Grand,,1,28913,23436,0,0
44,1,566359,29th Ave Downtown via Bernard,,1,28907,23440,0,0
44,1,566385,29th Ave Downtown via Grand,,1,28908,23436,0,0
44,1,566360,29th Ave Downtown via Bernard,,1,28909,23440,0,0
44,1,566386,29th Ave Downtown via Grand,,1,28910,23436,0,0
44,1,566361,29th Ave Downtown via Bernard,,1,28911,23440,0,0
44,1,566387,29th Ave Downtown via Grand,,1,28912,23436,0,0
44,1,566362,29th Ave Downtown via Bernard,,1,28913,23440,0,0
44,1,566388,29th Ave Downtown via Grand,,1,28907,23436,0,0
44,1,566363,29th Ave Downtown via Bernard,,1,28908,23440,0,0
44,1,566389,29th Ave Downtown via Grand,,1,28909,23436,0,0
44,1,566364,29th Ave Downtown via Bernard,,1,28910,23440,0,0
44,1,566390,29th Ave Downtown via Grand,,1,28911,23436,0,0
44,1,566365,29th Ave Downtown via Bernard,,1,28912,23440,0,0
44,1,566391,29th Ave Downtown via Grand,,1,28913,23436,0,0
44,1,566366,29th Ave Downtown via Bernard,,1,28914,23440,0,0
44,1,566392,29th Ave Downtown via Grand,,1,28907,23436,0,0
44,1,566367,29th Ave Downtown via Bernard,,1,28908,23440,0,0
44,1,566393,29th Ave Downtown via Grand,,1,28909,23436,0,0
44,1,566368,29th Ave Downtown via Bernard,,1,28910,23440,0,0
44,1,566394,29th Ave Downtown via Grand,,1,28911,23436,0,0
44,1,566369,29th Ave Downtown via Bernard,,1,28912,23440,0,0
44,1,566395,29th Ave Downtown via Grand,,1,28913,23436,0,0
44,1,566370,29th Ave Downtown via Bernard,,1,28914,23440,0,0
44,1,566396,29th Ave Downtown via Grand,,1,28907,23436,0,0
44,1,566371,29th Ave Downtown via Bernard,,1,28908,23440,0,0
44,1,566397,29th Ave Downtown via Grand,,1,28909,23436,0,0
44,1,566372,29th Ave Downtown via Bernard,,1,28910,23440,0,0
44,1,566398,29th Ave Downtown via Grand,,1,28911,23436,0,0
44,1,566373,29th Ave Downtown via Bernard,,1,28912,23440,0,0
44,1,566399,29th Ave Downtown via Grand,,1,28913,23436,0,0
44,1,566374,29th Ave Downtown via Bernard,,1,28914,23440,0,0
44,1,566400,29th Ave Downtown via Grand,,1,28907,23436,0,0
44,1,566375,29th Ave Downtown via Bernard,,1,28908,23440,0,0
44,1,566401,29th Ave Downtown via Grand,,1,28909,23443,0,0
44,1,566402,29th Ave Downtown via Grand,,1,28911,23442,0,0
44,1,566376,29th Ave Downtown via Bernard,,1,28913,23438,0,0
44,1,566403,29th Ave Downtown via Grand,,1,28907,23445,0,0
44,1,566377,29th Ave Downtown via Bernard,,1,28909,23438,0,0
44,1,566404,29th Ave Downtown via Grand,,1,28634,23445,0,0
44,1,566405,29th Ave Downtown via Grand,,1,28907,23445,0,0
44,1,566406,29th Ave Downtown via Grand,,1,28634,23445,0,0
44,1,566407,29th Ave Downtown via Grand,,1,28907,23435,0,0
45,1,566545,Regal to 55th & Freya,,0,28709,23447,0,0
45,1,566546,Regal to 55th & Freya,,0,28710,23447,0,0
45,1,566547,Regal to 55th & Freya,,0,28711,23447,0,0
45,1,566548,Regal to 55th & Freya,,0,28712,23447,0,0
45,1,566549,Regal to 55th & Freya,,0,28708,23447,0,0
45,1,566550,Regal to 55th & Freya,,0,28709,23447,0,0
45,1,566551,Regal to 55th & Freya,,0,28710,23447,0,0
45,1,566552,Regal to 55th & Freya,,0,28711,23447,0,0
45,1,566553,Regal to 55th & Freya,,0,28712,23447,0,0
45,1,566554,Regal to 55th & Freya,,0,28708,23447,0,0
45,1,566555,Regal to 55th & Freya,,0,28709,23447,0,0
45,1,566556,Regal to 55th & Freya,,0,28710,23447,0,0
45,1,566557,Regal to 55th & Freya,,0,28711,23447,0,0
45,1,566558,Regal to 55th & Freya,,0,28712,23447,0,0
45,1,566559,Regal to 55th & Freya,,0,28708,23447,0,0
45,1,566560,Regal to 55th & Freya,,0,28709,23447,0,0
45,1,566561,Regal to 55th & Freya,,0,28710,23447,0,0
45,1,566562,Regal to 55th & Freya,,0,28711,23447,0,0
45,1,566563,Regal to 55th & Freya,,0,28712,23447,0,0
45,1,566580,Regal to 57th & Perry,,0,28824,23448,0,0
45,1,566564,Regal to 55th & Freya,,0,28708,23447,0,0
45,1,566575,Regal to 57th & Perry,,0,28823,23448,0,0
45,1,566565,Regal to 55th & Freya,,0,28709,23447,0,0
45,1,566576,Regal to 57th & Perry,,0,28824,23448,0,0
45,1,566566,Regal to 55th & Freya,,0,28710,23447,0,0
45,1,566577,Regal to 57th & Perry,,0,28823,23448,0,0
45,1,566567,Regal to 55th & Freya,,0,28711,23447,0,0
45,1,566578,Regal to 57th & Perry,,0,28824,23448,0,0
45,1,566568,Regal to 55th & Freya,,0,28712,23447,0,0
45,1,566579,Regal to 57th & Perry,,0,28823,23448,0,0
45,1,566581,Regal to 55th & Freya,,0,28708,23447,0,0
45,1,566569,Regal to 55th & Freya,,0,28709,23447,0,0
45,1,566570,Regal to 55th & Freya,,0,28712,23447,0,0
45,1,566571,Regal to 55th & Freya,,0,28708,23447,0,0
45,1,566572,Regal to 55th & Freya,,0,28712,23447,0,0
45,1,566573,Regal to 55th & Freya,,0,28708,23447,0,0
45,1,566574,Regal to 55th & Freya,,0,28708,23447,0,0
45,1,566582,Regal to Downtown,,1,28825,23449,0,0
45,1,566605,Regal to Downtown,,1,28827,23450,0,0
45,1,566601,Regal to Downtown,,1,28826,23453,0,0
45,1,566589,Regal to Downtown,,1,28709,23452,0,0
45,1,566602,Regal to Downtown,,1,28827,23453,0,0
45,1,566583,Regal to Downtown,,1,28710,23452,0,0
