route_id,trip_id,trip_headsign,shape_id
32,564991,Trent/Montgomery to Mirabeau,23397
32,565021,Trent/Montgomery to SCC,23399
32,565022,Trent/Montgomery to SCC,23399
32,565023,Trent/Montgomery to SCC,23399
32,565024,Trent/Montgomery to SCC,23399
32,565025,Trent/Montgomery to SCC,23399
32,565026,Trent/Montgomery to SCC,23399
32,565027,Trent/Montgomery to SCC,23399
32,565028,Trent/Montgomery to SCC,23399
32,565029,Trent/Montgomery to SCC,23399
32,565030,Trent/Montgomery to SCC,23399
32,565031,Trent/Montgomery to SCC,23399
32,565032,Trent/Montgomery to SCC,23399
32,565033,Trent/Montgomery to SCC,23399
32,565034,Trent/Montgomery to SCC,23399
32,565035,Trent/Montgomery to SCC,23399
32,565036,Trent/Montgomery to SCC,23399
32,565037,Trent/Montgomery to SCC,23399
32,565038,Trent/Montgomery to SCC,23399
32,565039,Trent/Montgomery to SCC,23399
32,565040,Trent/Montgomery to SCC,23399
32,565041,Trent/Montgomery to SCC,23399
32,565042,Trent/Montgomery to SCC,23399
32,565043,Trent/Montgomery to SCC,23399
32,565044,Trent/Montgomery to SCC,23399
32,565045,Trent/Montgomery to SCC,23399
32,565046,Trent/Montgomery to SCC,23400
32,565047,Trent/Montgomery to SCC,23400
32,565048,Trent/Montgomery to SCC,23400
32,565049,Trent/Montgomery to SCC,23400
32,565050,Trent/Montgomery to SCC,23400
33,565189,Wellesley to SCC,23404
33,565190,Wellesley to SCC,23404
33,565191,Wellesley to SCC,23404
33,565192,Wellesley to SCC,23403
33,565193,Wellesley to SCC,23403
33,565194,Wellesley to SCC,23403
33,565195,Wellesley to SCC,23403
33,565196,Wellesley to SCC,23403
33,565197,Wellesley to SCC,23403
33,565198,Wellesley to SCC,23403
33,565199,Wellesley to SCC,23403
33,565200,Wellesley to SCC,23403
33,565201,Wellesley to SCC,23403
33,565202,Wellesley to SCC,23403
33,565203,Wellesley to SCC,23403
33,565204,Wellesley to SCC,23403
33,565205,Wellesley to SCC,23403
33,565206,Wellesley to SCC,23403
33,565207,Wellesley to SCC,23403
33,565208,Wellesley to SCC,23403
33,565209,Wellesley to SCC,23403
33,565210,Wellesley to SCC,23403
33,565211,Wellesley to SCC,23403
33,565212,Wellesley to SCC,23403
33,565213,Wellesley to SCC,23403
33,565214,Wellesley to SCC,23403
33,565215,Wellesley to SCC,23403
33,565216,Wellesley to SCC,23403
33,565217,Wellesley to SCC,23403
33,565218,Wellesley to SCC,23403
33,565219,Wellesley to SCC,23403
33,565220,Wellesley to SCC,23403
33,565221,Wellesley to SCC,23403
33,565222,Wellesley to SCC,23403
33,565223,Wellesley to SCC,23403
33,565224,Wellesley to SCC,23403
33,565225,Wellesley to SCC,23403
33,565226,Wellesley to SCC,23403
33,565227,Wellesley to SCC,23403
33,565228,Wellesley to SCC,23403
33,565229,Wellesley to SCC,23403
33,565230,Wellesley to SCC,23403
33,565231,Wellesley to SCC,23403
33,565232,Wellesley to SCC,23403
33,565233,Wellesley to SCC,23402
33,565234,Wellesley to SCC,23403
33,565240,Wellesley to SCC,23402
33,565235,Wellesley to SCC,23403
33,565241,Wellesley to SCC,23402
33,565236,Wellesley to SCC,23403
33,565237,Wellesley to SCC,23403
33,565238,Wellesley to SCC,23403
33,565244,Wellesley to SCC,23403
33,565243,Wellesley to SCC,23403
33,565239,Wellesley to SCC,23403
33,565242,Wellesley to SCC,23402
33,565245,Wellesley to SFCC,23405
33,565246,Wellesley to SFCC,23405
33,565247,Wellesley to SFCC,23405
33,565248,Wellesley to SFCC,23405
33,565249,Wellesley to SFCC,23405
33,565250,Wellesley to SFCC,23405
33,565299,Wellesley to SFCC,23405
33,565251,Wellesley to SFCC,23405
33,565252,Wellesley to SFCC,23405
33,565253,Wellesley to SFCC,23405
33,565254,Wellesley to SFCC,23405
33,565255,Wellesley to SFCC,23405
33,565256,Wellesley to SFCC,23405
33,565257,Wellesley to SFCC,23405
33,565258,Wellesley to SFCC,23405
33,565259,Wellesley to SFCC,23405
33,565260,Wellesley to SFCC,23405
33,565261,Wellesley to SFCC,23405
33,565262,Wellesley to SFCC,23405
33,565263,Wellesley to SFCC,23405
33,565264,Wellesley to SFCC,23405
33,565265,Wellesley to SFCC,23405
33,565266,Wellesley to SFCC,23405
33,565267,Wellesley to SFCC,23405
33,565268,Wellesley to SFCC,23405
33,565269,Wellesley to SFCC,23405
33,565270,Wellesley to SFCC,23405
33,565271,Wellesley to SFCC,23405
33,565272,Wellesley to SFCC,23405
33,565273,Wellesley to SFCC,23405
33,565274,Wellesley to SFCC,23405
33,565275,Wellesley to SFCC,23405
33,565276,Wellesley to SFCC,23405
33,565277,Wellesley to SFCC,23405
33,565278,Wellesley to SFCC,23405
33,565279,Wellesley to SFCC,23405
33,565280,Wellesley to SFCC,23405
33,565281,Wellesley to SFCC,23405
33,565282,Wellesley to SFCC,23405
33,565283,Wellesley to SFCC,23405
33,565284,Wellesley to SFCC,23405
33,565285,Wellesley to SFCC,23405
33,565286,Wellesley to SFCC,23405
33,565287,Wellesley to SFCC,23405
33,565288,Wellesley to SFCC,23405
33,565289,Wellesley to SFCC,23405
33,565290,Wellesley to SFCC,23405
33,565291,Wellesley to SFCC,23405
33,565292,Wellesley to SFCC,23405
33,565294,Wellesley to SFCC,23405
33,565293,Wellesley to SFCC,23405
33,565295,Wellesley to SFCC,23405
33,565296,Wellesley to SFCC,23405
33,565297,Wellesley to SFCC,23405
33,565298,Wellesley to SFCC,23405
34,565464,Freya to SCC,23409
34,565465,Freya to SCC,23409
34,565466,Freya to SCC,23407
34,565467,Freya to SCC,23407
34,565468,Freya to SCC,23407
34,565469,Freya to SCC,23407
34,565470,Freya to SCC,23407
34,565471,Freya to SCC,23407
34,565472,Freya to SCC,23407
34,565473,Freya to SCC,23407
34,565474,Freya to SCC,23407
34,565475,Freya to SCC,23407
34,565476,Freya to SCC,23407
34,565477,Freya to SCC,23407
34,565478,Freya to SCC,23407
34,565479,Freya to SCC,23407
34,565480,Freya to SCC,23407
34,565481,Freya to SCC,23407
34,565482,Freya to SCC,23407
34,565483,Freya to SCC,23407
34,565484,Freya to SCC,23407
34,565485,Freya to SCC,23407
34,565486,Freya to SCC,23407
34,565487,Freya to SCC,23407
34,565488,Freya to SCC,23407
34,565489,Freya to SCC,23407
34,565490,Freya to SCC,23407
34,565491,Freya to SCC,23407
34,565492,Freya to SCC,23407
34,565493,Freya to SCC,23407
34,565494,Freya to SCC,23407
34,565495,Freya to SCC,23407
34,565496,Freya to SCC,23407
34,565497,Freya to SCC,23407
34,565498,Freya to SCC,23407
34,565499,Freya to SCC,23407
34,565500,Freya to SCC,23407
34,565501,Freya to SCC,23407
34,565502,Freya to SCC,23407
34,565503,Freya to SCC,23407
34,565504,Freya to SCC,23407
34,565505,Freya to SCC,23407
34,565506,Freya to SCC,23407
34,565507,Freya to SCC,23410
34,565508,Freya to SCC,23409
34,565509,Freya to SCC,23408
34,565510,Freya to SCC,23409
34,565511,Freya to SCC,23408
34,565512,Freya to SCC,23409
34,565513,Freya to SCC,23409
34,565514,Freya to SCC,23409
34,565515,Freya to SCC,23409
34,565516,Freya to SCC,23409
34,565517,Freya to SCC,23410
34,565518,Freya to SCC,23410
34,565519,Freya to South Hill P&R,23413
34,565520,Freya to South Hill P&R,23412
34,565523,Freya to South Hill P&R,23411
34,565521,Freya to South Hill P&R,23412
34,565524,Freya to South Hill P&R,23411
34,565525,Freya to South Hill P&R,23414
34,565522,Freya to South Hill P&R,23413
34,565526,Freya to South Hill P&R,23414
34,565527,Freya to South Hill P&R,23411
34,565528,Freya to South Hill P&R,23414
34,565529,Freya to South Hill P&R,23411
34,565530,Freya to South Hill P&R,23414
34,565531,Freya to South Hill P&R,23411
34,565532,Freya to South Hill P&R,23414
34,565533,Freya to South Hill P&R,23411
34,565534,Freya to South Hill P&R,23414
34,565535,Freya to South Hill P&R,23411
34,565536,Freya to South Hill P&R,23414
34,565537,Freya to South Hill P&R,23411
34,565538,Freya to South Hill P&R,23414
34,565539,Freya to South Hill P&R,23411
34,565540,Freya to South Hill P&R,23414
34,565541,Freya to South Hill P&R,23411
34,565542,Freya to South Hill P&R,23414
34,565543,Freya to South Hill P&R,23411
34,565544,Freya to South Hill P&R,23414
34,565545,Freya to South Hill P&R,23411
34,565546,Freya to South Hill P&R,23414
34,570562,Freya to South Hill P&R,23413
34,565547,Freya to South Hill P&R,23414
34,565548,Freya to South Hill P&R,23411
34,565549,Freya to South Hill P&R,23414
34,565550,Freya to South Hill P&R,23411
34,565551,Freya to South Hill P&R,23414
34,565552,Freya to South Hill P&R,23411
34,565553,Freya to South Hill P&R,23414
34,565554,Freya to South Hill P&R,23411
34,565555,Freya to South Hill P&R,23414
34,565556,Freya to South Hill P&R,23411
34,565557,Freya to South Hill P&R,23414
34,565558,Freya to South Hill P&R,23411
34,565559,Freya to South Hill P&R,23414
34,565560,Freya to South Hill P&R,23411
34,565561,Freya to South Hill P&R,23414
34,565562,Freya to South Hill P&R,23411
34,565563,Freya to South Hill P&R,23414
34,565564,Freya to South Hill P&R,23411
34,565565,Freya to South Hill P&R,23414
34,565566,Freya to South Hill P&R,23414
34,565567,Freya to South Hill P&R,23411
34,570563,Freya to South Hill P&R,23414
34,565570,Freya to South Hill P&R,23411
34,565571,Freya to South Hill P&R,23414
34,565572,Freya to South Hill P&R,23414
34,565573,Freya to South Hill P&R,23414
34,565574,Freya to South Hill P&R,23414
39,565716,Mission to Minnehaha via SCC,23418
39,565717,Mission to Minnehaha via SCC,23418
39,565718,Mission to Minnehaha via SCC,23416
39,565719,Mission to Minnehaha via SCC,23416
39,565720,Mission to Minnehaha via SCC,23416
39,565721,Mission to Minnehaha via SCC,23416
39,565722,Mission to Minnehaha via SCC,23416
39,565723,Mission to Minnehaha via SCC,23416
39,565724,Mission to Minnehaha via SCC,23416
39,565725,Mission to Minnehaha via SCC,23416
39,565726,Mission to Minnehaha via SCC,23416
39,565727,Mission to Minnehaha via SCC,23416
39,565728,Mission to Minnehaha via SCC,23416
39,565729,Mission to Minnehaha via SCC,23416
39,565730,Mission to Minnehaha via SCC,23416
39,565731,Mission to Minnehaha via SCC,23416
39,565732,Mission to Minnehaha via SCC,23416
39,565733,Mission to Minnehaha via SCC,23416
39,565734,Mission to Minnehaha via SCC,23416
39,565735,Mission to Minnehaha via SCC,23416
39,565736,Mission to Minnehaha via SCC,23416
39,565737,Mission to Minnehaha via SCC,23416
39,565738,Mission to Minnehaha via SCC,23416
39,565739,Mission to Minnehaha via SCC,23416
39,565740,Mission to Minnehaha via SCC,23417
39,565741,Mission to Minnehaha via SCC,23416
39,565742,Mission to Minnehaha via SCC,23416
39,565743,Mission to Minnehaha via SCC,23416
39,565744,Mission to Minnehaha via SCC,23416
39,565745,Mission to Minnehaha via SCC,23417
39,565746,Mission to Downtown,23421
39,565747,Mission to Downtown,23421
39,565748,Mission to Downtown,23421
39,565749,Mission to Downtown,23421
39,565750,Mission to Downtown,23421
39,565751,Mission to Downtown,23421
39,565752,Mission to Downtown,23421
39,565753,Mission to Downtown,23421
39,565754,Mission to Downtown,23421
39,565755,Mission to Downtown,23421
39,565756,Mission to Downtown,23421
39,565757,Mission to Downtown,23421
39,565758,Mission to Downtown,23421
39,565759,Mission to Downtown,23421
39,565760,Mission to Downtown,23421
39,565761,Mission to Downtown,23421
39,565762,Mission to Downtown,23421
39,565763,Mission to Downtown,23421
39,565764,Mission to Downtown,23421
39,565765,Mission to Downtown,23421
39,565766,Mission to Downtown,23421
39,565767,Mission to Downtown,23421
39,565768,Mission to Downtown,23421
39,565769,Mission to Downtown,23421
39,565770,Mission to Downtown,23420
39,565771,Mission to Downtown,23420
39,565772,Mission to Downtown,23420
39,565773,Mission to Downtown,23420
42,565908,South Adams to 14th & Madison,23422
42,565909,South Adams to 14th & Madison,23422
42,565910,South Adams to 14th & Madison,23422
42,565911,South Adams to 14th & Madison,23422
42,565912,South Adams to 14th & Madison,23422
42,565913,South Adams to 14th & Madison,23422
42,565914,South Adams to 14th & Madison,23422
42,565915,South Adams to 14th & Madison,23422
42,565916,South Adams to 14th & Madison,23422
42,565917,South Adams to 14th & Madison,23422
42,565918,South Adams to 14th & Madison,23422
42,565919,South Adams to 14th & Madison,23422
42,565920,South Adams to 14th & Madison,23422
42,565921,South Adams to 14th & Madison,23422
42,565922,South Adams to 14th & Madison,23422
42,565923,South Adams to 14th & Madison,23422
42,565924,South Adams to 14th & Madison,23422
42,565925,South Adams to 14th & Madison,23422
42,565926,South Adams to 14th & Madison,23422
42,565927,South Adams to 14th & Madison,23422
42,565928,South Adams to 14th & Madison,23422
42,565929,South Adams to 14th & Madison,23422
42,565930,South Adams to 14th & Madison,23422
42,565931,South Adams to 14th & Madison,23422
42,565932,South Adams to 14th & Madison,23422
42,565933,South Adams to 14th & Madison,23422
42,565934,South Adams to 14th & Madison,23422
42,565935,South Adams to 14th & Madison,23422
42,565936,South Adams to 14th & Madison,23422
42,565937,South Adams to 14th & Madison,23422
42,565939,South Adams to Downtown,23426
42,565940,South Adams to Downtown,23426
42,565941,South Adams to Downtown,23426
42,565942,South Adams to Downtown,23426
42,565943,South Adams to Downtown,23426
42,565944,South Adams to Downtown,23426
42,565945,South Adams to Downtown,23426
42,565946,South Adams to Downtown,23426
42,565947,South Adams to Downtown,23426
42,565948,South Adams to Downtown,23426
42,565949,South Adams to Downtown,23426
42,565950,South Adams to Downtown,23426
42,565951,South Adams to Downtown,23426
42,565952,South Adams to Downtown,23426
42,565953,South Adams to Downtown,23426
42,565954,South Adams to Downtown,23426
42,565955,South Adams to Downtown,23426
42,565956,South Adams to Downtown,23426
42,565957,South Adams to Downtown,23426
42,565958,South Adams to Downtown,23426
42,565959,South Adams to Downtown,23426
42,565960,South Adams to Downtown,23426
42,565961,South Adams to Downtown,23426
42,565962,South Adams to Downtown,23426
42,565938,South Adams to Downtown,23423
42,565963,South Adams to Downtown,23424
42,565964,South Adams to Downtown,23424
42,565965,South Adams to Downtown,23424
42,565966,South Adams to Downtown,23424
42,565967,South Adams to Downtown,23425
43,566102,Lincoln/37th to South Hill P & R,23427
43,566103,Lincoln/37th to South Hill P & R,23427
43,566104,Lincoln/37th to South Hill P & R,23427
43,566105,Lincoln/37th to South Hill P & R,23427
43,566106,Lincoln/37th to South Hill P & R,23427
43,566107,Lincoln/37th to South Hill P & R,23427
43,566108,Lincoln/37th to South Hill P & R,23427
43,566109,Lincoln/37th to South Hill P & R,23427
43,566110,Lincoln/37th to South Hill P & R,23427
43,566111,Lincoln/37th to South Hill P & R,23427
43,566112,Lincoln/37th to South Hill P & R,23427
43,566113,Lincoln/37th to South Hill P & R,23427
43,566114,Lincoln/37th to South Hill P & R,23427
43,566115,Lincoln/37th to South Hill P & R,23427
43,566116,Lincoln/37th to South Hill P & R,23427
43,566117,Lincoln/37th to South Hill P & R,23427
43,566118,Lincoln/37th to South Hill P & R,23427
43,566119,Lincoln/37th to South Hill P & R,23427
43,566120,Lincoln/37th to South Hill P & R,23427
43,566121,Lincoln/37th to South Hill P & R,23427
43,566122,Lincoln/37th to South Hill P & R,23427
43,566123,Lincoln/37th to South Hill P & R,23427
43,566124,Lincoln/37th to South Hill P & R,23427
43,566125,Lincoln/37th to South Hill P & R,23427
43,566126,Lincoln/37th to South Hill P & R,23427
43,566127,Lincoln/37th to South Hill P & R,23427
43,566128,Lincoln/37th to South Hill P & R,23427
43,566129,Lincoln/37th to South Hill P & R,23427
43,566130,Lincoln/37th to South Hill P & R,23427
43,566131,Lincoln/37th to South Hill P & R,23427
43,566132,Lincoln/37th to Downtown,23430
43,566133,Lincoln/37th to Downtown,23430
43,566134,Lincoln/37th to Downtown,23430
43,566135,Lincoln/37th to Downtown,23430
43,566136,Lincoln/37th to Downtown,23430
43,566137,Lincoln/37th to Downtown,23430
43,566138,Lincoln/37th to Downtown,23430
43,566139,Lincoln/37th to Downtown,23430
43,566140,Lincoln/37th to Downtown,23430
43,566141,Lincoln/37th to Downtown,23430
43,566142,Lincoln/37th to Downtown,23430
43,566143,Lincoln/37th to Downtown,23430
43,566144,Lincoln/37th to Downtown,23430
43,566145,Lincoln/37th to Downtown,23430
43,566146,Lincoln/37th to Downtown,23430
43,566147,Lincoln/37th to Downtown,23430
43,566148,Lincoln/37th to Downtown,23430
43,566149,Lincoln/37th to Downtown,23430
43,566150,Lincoln/37th to Downtown,23430
43,566151,Lincoln/37th to Downtown,23430
43,566152,Lincoln/37th to Downtown,23430
43,566153,Lincoln/37th to Downtown,23430
43,566154,Lincoln/37th to Downtown,23430
43,566155,Lincoln/37th to Downtown,23430
43,566156,Lincoln/37th to Downtown,23431
43,566157,Lincoln/37th to Downtown,23429
43,566158,Lincoln/37th to Downtown,23429
43,566159,Lincoln/37th to Downtown,23429
43,566160,Lincoln/37th to Downtown,23429
43,566161,Lincoln/37th to Downtown,23429
44,566299,29th Ave to S. Hill P&R via Grand,23433
44,566300,29th Ave to S. Hill P&R via Grand,23433
44,566301,29th Ave to S. Hill P&R via Bernard,23432
44,566302,29th Ave to S. Hill P&R via Grand,23433
44,566303,29th Ave to S. Hill P&R via Bernard,23432
44,566304,29th Ave to S. Hill P&R via Grand,23433
44,566305,29th Ave to S. Hill P&R via Bernard,23432
44,566306,29th Ave to S. Hill P&R via Grand,23433
44,566307,29th Ave to S. Hill P&R via Bernard,23432
44,566308,29th Ave to S. Hill P&R via Grand,23433
44,566309,29th Ave to S. Hill P&R via Bernard,23432
44,566310,29th Ave to S. Hill P&R via Grand,23433
44,566311,29th Ave to S. Hill P&R via Bernard,23432
44,566312,29th Ave to S. Hill P&R via Grand,23433
44,566313,29th Ave to S. Hill P&R via Bernard,23432
44,566314,29th Ave to S. Hill P&R via Grand,23433
44,566315,29th Ave to S. Hill P&R via Bernard,23432
44,566316,29th Ave to S. Hill P&R via Grand,23433
44,566317,29th Ave to S. Hill P&R via Bernard,23432
44,566318,29th Ave to S. Hill P&R via Grand,23433
44,566319,29th Ave to S. Hill P&R via Bernard,23432
44,566320,29th Ave to S. Hill P&R via Grand,23433
44,566321,29th Ave to S. Hill P&R via Bernard,23432
44,566322,29th Ave to S. Hill P&R via Grand,23433
44,566323,29th Ave to S. Hill P&R via Bernard,23432
44,566324,29th Ave to S. Hill P&R via Grand,23433
44,566325,29th Ave to S. Hill P&R via Bernard,23432
44,566326,29th Ave to S. Hill P&R via Grand,23433
44,566327,29th Ave to S. Hill P&R via Bernard,23432
44,566328,29th Ave to S. Hill P&R via Grand,23433
44,566329,29th Ave to S. Hill P&R via Bernard,23432
44,566330,29th Ave to S. Hill P&R via Grand,23433
44,566331,29th Ave to S. Hill P&R via Bernard,23432
44,566332,29th Ave to S. Hill P&R via Grand,23433
44,566333,29th Ave to S. Hill P&R via Bernard,23432
44,566334,29th Ave to S. Hill P&R via Grand,23433
44,566335,29th Ave to S. Hill P&R via Bernard,23432
44,566336,29th Ave to S. Hill P&R via Grand,23433
44,566337,29th Ave to S. Hill P&R via Bernard,23432
44,566338,29th Ave to S. Hill P&R via Grand,23433
44,566339,29th Ave to S. Hill P&R via Bernard,23432
44,566340,29th Ave to S. Hill P&R via Grand,23433
44,566341,29th Ave to S. Hill P&R via Bernard,23432
44,566342,29th Ave to S. Hill P&R via Grand,23433
44,566343,29th Ave to S. Hill P&R via Bernard,23432
44,566344,29th Ave to S. Hill P&R via Grand,23433
44,566345,29th Ave to S. Hill P&R via Bernard,23432
44,566346,29th Ave to S. Hill P&R via Grand,23433
44,566351,29th Ave to S. Hill P&R via Bernard,23432
44,566347,29th Ave to S. Hill P&R via Grand,23433
44,566348,29th Ave to S. Hill P&R via Grand,23433
44,566349,29th Ave to S. Hill P&R via Grand,23433
44,566350,29th Ave to S. Hill P&R via Grand,23433
44,566352,29th Ave Downtown via Bernard,23437
44,566378,29th Ave Downtown via Grand,23436
44,566353,29th Ave Downtown via Bernard,23440
44,566379,29th Ave Downtown via Grand,23436
44,566354,29th Ave Downtown via Bernard,23440
44,566380,29th Ave Downtown via Grand,23436
44,566355,29th Ave Downtown via Bernard,23440
44,566381,29th Ave Downtown via Grand,23436
44,566356,29th Ave Downtown via Bernard,23440
44,566382,29th Ave Downtown via Grand,23436
44,566357,29th Ave Downtown via Bernard,23440
44,566383,29th Ave Downtown via Grand,23436
44,566358,29th Ave Downtown via Bernard,23440
44,566384,29th Ave Downtown via Grand,23436
44,566359,29th Ave Downtown via Bernard,23440
44,566385,29th Ave Downtown via Grand,23436
44,566360,29th Ave Downtown via Bernard,23440
44,566386,29th Ave Downtown via Grand,23436
44,566361,29th Ave Downtown via Bernard,23440
44,566387,29th Ave Downtown via Grand,23436
44,566362,29th Ave Downtown via Bernard,23440
44,566388,29th Ave Downtown via Grand,23436
44,566363,29th Ave Downtown via Bernard,23440
44,566389,29th Ave Downtown via Grand,23436
44,566364,29th Ave Downtown via Bernard,23440
44,566390,29th Ave Downtown via Grand,23436
44,566365,29th Ave Downtown via Bernard,23440
44,566391,29th Ave Downtown via Grand,23436
44,566366,29th Ave Downtown via Bernard,23440
44,566392,29th Ave Downtown via Grand,23436
44,566367,29th Ave Downtown via Bernard,23440
44,566393,29th Ave Downtown via Grand,23436
44,566368,29th Ave Downtown via Bernard,23440
44,566394,29th Ave Downtown via Grand,23436
44,566369,29th Ave Downtown via Bernard,23440
44,566395,29th Ave Downtown via Grand,23436
44,566370,29th Ave Downtown via Bernard,23440
44,566396,29th Ave Downtown via Grand,23436
44,566371,29th Ave Downtown via Bernard,23440
44,566397,29th Ave Downtown via Grand,23436
44,566372,29th Ave Downtown via Bernard,23440
44,566398,29th Ave Downtown via Grand,23436
44,566373,29th Ave Downtown via Bernard,23440
44,566399,29th Ave Downtown via Grand,23436
44,566374,29th Ave Downtown via Bernard,23440
44,566400,29th Ave Downtown via Grand,23436
44,566375,29th Ave Downtown via Bernard,23440
44,566401,29th Ave Downtown via Grand,23443
44,566402,29th Ave Downtown via Grand,23442
44,566376,29th Ave Downtown via Bernard,23438
44,566403,29th Ave Downtown via Grand,23445
44,566377,29th Ave Downtown via Bernard,23438
44,566404,29th Ave Downtown via Grand,23445
44,566405,29th Ave Downtown via Grand,23445
44,566406,29th Ave Downtown via Grand,23445
44,566407,29th Ave Downtown via Grand,23435
45,566545,Regal to 55th & Freya,23447
45,566546,Regal to 55th & Freya,23447
45,566547,Regal to 55th & Freya,23447
45,566548,Regal to 55th & Freya,23447
45,566549,Regal to 55th & Freya,23447
45,566550,Regal to 55th & Freya,23447
45,566551,Regal to 55th & Freya,23447
45,566552,Regal to 55th & Freya,23447
45,566553,Regal to 55th & Freya,23447
45,566554,Regal to 55th & Freya,23447
45,566555,Regal to 55th & Freya,23447
45,566556,Regal to 55th & Freya,23447
45,566557,Regal to 55th & Freya,23447
45,566558,Regal to 55th & Freya,23447
45,566559,Regal to 55th & Freya,23447
45,566560,Regal to 55th & Freya,23447
45,566561,Regal to 55th & Freya,23447
45,566562,Regal to 55th & Freya,23447
45,566563,Regal to 55th & Freya,23447
45,566580,Regal to 57th & Perry,23448
45,566564,Regal to 55th & Freya,23447
45,566575,Regal to 57th & Perry,23448
45,566565,Regal to 55th & Freya,23447
45,566576,Regal to 57th & Perry,23448
45,566566,Regal to 55th & Freya,23447
45,566577,Regal to 57th & Perry,23448
45,566567,Regal to 55th & Freya,23447
45,566578,Regal to 57th & Perry,23448
45,566568,Regal to 55th & Freya,23447
45,566579,Regal to 57th & Perry,23448
45,566581,Regal to 55th & Freya,23447
45,566569,Regal to 55th & Freya,23447
45,566570,Regal to 55th & Freya,23447
45,566571,Regal to 55th & Freya,23447
45,566572,Regal to 55th & Freya,23447
45,566573,Regal to 55th & Freya,23447
45,566574,Regal to 55th & Freya,23447
45,566582,Regal to Downtown,23449
45,566605,Regal to Downtown,23450
45,566601,Regal to Downtown,23453
45,566589,Regal to Downtown,23452
45,566602,Regal to Downtown,23453
45,566583,Regal to Downtown,23452
45,566603,Regal to Downtown,23453
45,566590,Regal to Downtown,23452
45,566604,Regal to Downtown,23453
45,566584,Regal to Downtown,23452
45,566606,Regal to Downtown,23453
45,566591,Regal to Downtown,23452
45,566585,Regal to Downtown,23452
45,566592,Regal to Downtown,23452
45,566586,Regal to Downtown,23452
45,566593,Regal to Downtown,23452
45,566587,Regal to Downtown,23452
45,566594,Regal to Downtown,23452
45,566607,Regal to Downtown,23452
45,566608,Regal to Downtown,23452
45,566609,Regal to Downtown,23452
45,566610,Regal to Downtown,23452
45,566611,Regal to Downtown,23452
45,566612,Regal to Downtown,23452
45,566613,Regal to Downtown,23452
45,566614,Regal to Downtown,23452
45,566615,Regal to Downtown,23452
45,566616,Regal to Downtown,23452
45,566617,Regal to Downtown,23452
45,566595,Regal to Downtown,23452
45,566588,Regal to Downtown,23452
45,566596,Regal to Downtown,23451
45,566597,Regal to Downtown,23451
45,566598,Regal to Downtown,23451
45,566599,Regal to Downtown,23452
45,566600,Regal to Downtown,23451
60,566854,Airport to Airport,23482
60,566855,Airport to Airport,23482
60,566856,Airport to Airport,23482
60,566857,Airport to Airport,23482
60,566858,Airport to Airport,23482
60,566859,Airport to Airport,23482
60,566860,Airport to Airport,23482
60,566861,Airport to Airport,23482
60,566862,Airport to Airport,23482
60,566863,Airport to Airport,23482
60,566864,Airport to Airport,23482
60,566865,Airport to Airport,23482
60,566866,Airport to Airport,23482
60,566867,Airport to Airport,23482
60,566868,Airport to Airport,23482
60,566869,Airport to Airport,23482
60,566870,Airport to Airport,23482
60,566871,Airport to Airport,23482
60,566872,Airport to Airport,23482
60,566873,Airport to Airport,23482
60,566874,Airport to Airport,23482
60,566875,Airport to Airport,23482
60,566876,Airport to Airport,23482
60,566877,Airport to Airport,23482
60,566878,Airport to Airport,23482
60,566879,Airport to Airport,23482
60,566880,Airport to Airport,23482
60,566881,Airport to Airport,23482
60,566882,Airport to Airport,23482
60,566883,Airport to Downtown,23485
60,566884,Airport to Downtown,23485
60,566885,Airport to Downtown,23485
60,566886,Airport to Downtown,23485
60,566887,Airport to Downtown,23485
60,566888,Airport to Downtown,23485
60,566889,Airport to Downtown,23485
60,566890,Airport to Downtown,23485
60,566891,Airport to Downtown,23485
60,566892,Airport to Downtown,23485
60,566893,Airport to Downtown,23485
60,566894,Airport to Downtown,23485
60,566895,Airport to Downtown,23485
60,566896,Airport to Downtown,23485
60,566897,Airport to Downtown,23485
60,566898,Airport to Downtown,23485
60,566899,Airport to Downtown,23485
60,566900,Airport to Downtown,23485
60,566901,Airport to Downtown,23485
60,566902,Airport to Downtown,23485
60,566903,Airport to Downtown,23485
60,566904,Airport to Downtown,23485
60,566905,Airport to Downtown,23485
60,566906,Airport to Downtown,23486
60,566907,Airport to Downtown,23485
60,566908,Airport to Downtown,23485
60,566909,Airport to Downtown,23485
60,566910,Airport to Downtown,23485
60,566911,Airport to Downtown,23487
61,567048,Highway 2 to Fairchild AFB Front Gate,23490
61,567049,Highway 2 to Fairchild AFB BX,23489
61,567050,Highway 2 to Fairchild AFB BX,23489
61,567060,Highway 2 to Fairchild AFB Front Gate,23490
61,567061,Highway 2 to Fairchild AFB Front Gate,23490
61,567051,Highway 2 to Fairchild AFB BX,23489
61,567062,Highway 2 to Fairchild AFB Front Gate,23490
61,567052,Highway 2 to Fairchild AFB BX,23489
61,567063,Highway 2 to Fairchild AFB Front Gate,23490
61,567053,Highway 2 to Fairchild AFB BX,23489
61,567064,Highway 2 to Fairchild AFB Front Gate,23490
61,567054,Highway 2 to Fairchild AFB BX,23489
61,567065,Highway 2 to Fairchild AFB Front Gate,23490
61,567066,Highway 2 to Fairchild AFB Front Gate,23490
61,567055,Highway 2 to Fairchild AFB BX,23489
61,567067,Highway 2 to Fairchild AFB Front Gate,23490
61,567056,Highway 2 to Fairchild AFB BX,23489
